427,1949,4
427,2562,2
73,2713,1
73,3368,4
73,6684,2
73,4181,4
73,1560,4
427,2199,2
73,775,2
427,4043,1
427,7026,2
564,1113,1
564,7935,2
564,5486,1
564,3004,3
73,5658,1
427,6253,3
564,3585,2
73,3192,1
427,3156,2
564,6538,4
73,6049,3
564,7339,1
73,3189,4
427,155,1
564,1216,1
73,4378,1
427,492,2
564,7164,1
73,5818,4
427,5196,2
73,7199,2
427,6437,1
564,590,4
73,5974,1
427,905,1
564,3530,1
73,2443,4
427,4244,2
73,4377,1
427,2169,3
564,618,2
427,3497,3
427,3571,2
564,3557,4
564,2409,2
564,5355,4
564,977,3
73,8395,2
427,1893,3
564,5395,2
73,3057,3
427,4247,2
564,6752,4
73,7902,2
564,7754,3
73,3406,1
564,4951,3
73,6472,1
427,515,3
73,4481,4
427,5402,1
73,5832,3
427,5968,1
564,6047,3
73,8072,3
427,4714,4
564,432,2
73,5374,4
73,2896,4
311,8343,2
311,2201,3
311,1018,1
128,2606,1
311,129,2
128,7637,3
311,7877,3
311,7015,4
128,7603,1
311,8573,2
128,8209,3
128,4144,3
128,288,3
128,3211,1
128,3009,3
128,3205,4
128,2865,3
311,3985,2
311,4735,2
311,1638,4
311,2829,2
311,6573,2
311,752,4
311,6778,3
128,6299,2
311,4156,2
128,3237,3
311,5058,3
311,6587,1
311,8048,3
128,3429,4
128,1062,3
128,2701,1
128,3936,2
128,5994,3
128,1256,3
128,7409,2
128,1362,4
311,3024,1
311,3513,1
311,5747,4
128,8553,4
311,8264,1
311,5942,3
311,5314,1
128,3045,2
311,5127,1
128,7926,3
311,3856,1
128,4207,4
311,2726,4
128,6806,4
311,4694,4
128,8506,3
128,2012,2
128,3109,2
128,5310,2
311,2255,4
128,535,4
311,980,4
311,5146,3
311,5545,1
311,1648,1
311,2932,4
128,1643,4
311,4636,4
128,5633,2
311,111,4
128,5334,2
311,7766,2
128,8359,1
311,7754,3
128,4539,4
128,7233,2
128,1501,3
128,4719,1
311,5633,1
311,1568,4
128,2492,2
128,3920,4
128,8504,3
311,4158,4
128,3974,3
311,7000,4
311,2285,1
128,5641,4
311,5846,2
128,5474,1
311,163,2
128,2713,1
128,4108,4
311,7530,2
128,815,4
311,8344,4
128,1530,1
128,4119,2
128,7784,2
311,7101,4
311,2257,3
311,1846,3
128,7364,2
128,3002,2
128,5619,1
128,3458,2
128,2467,4
128,5775,1
128,2598,2
128,6728,4
128,3773,1
128,1143,2
128,2194,2
128,6513,2
128,511,4
128,8698,3
128,2234,1
128,5866,2
73,4404,1
128,428,1
128,1383,3
128,8452,1
73,3006,2
73,6087,3
73,724,4
73,2812,4
73,1263,1
73,5109,2
73,3206,4
128,5011,3
73,8358,2
73,3523,1
128,8650,2
128,8409,4
128,5408,2
128,7833,1
128,5264,1
128,5185,4
128,8751,4
128,7174,1
128,5833,1
128,5419,3
426,3847,4
426,3815,2
426,3386,4
426,7670,2
426,343,3
426,5955,1
426,5816,3
426,6685,3
426,890,4
426,6530,1
311,7068,1
311,5851,1
311,2563,2
311,5704,2
311,730,4
311,3064,1
311,8143,1
311,4164,4
311,2795,2
311,7637,2
311,5518,1
311,4191,4
311,8332,4
311,5357,2
311,8672,2
311,2780,4
311,7818,3
311,6817,3
311,6035,1
311,7960,3
311,3180,1
311,7647,3
311,7809,4
311,717,4
311,4005,4
311,5628,4
311,1091,4
311,4447,4
311,4804,3
311,364,2
311,6399,2
311,5723,2
311,797,2
311,566,1
311,7176,2
311,4339,2
311,7746,4
311,1867,4
311,515,1
311,7872,2
311,3530,2
311,1695,1
311,2364,1
311,6614,3
311,5575,1
311,8565,3
311,7742,1
311,4573,2
311,3125,2
311,8721,3
311,3483,2
311,4611,4
128,947,3
311,8221,1
128,3559,3
311,7136,2
311,1136,3
311,2988,1
128,6521,4
128,7283,4
128,8292,4
128,6348,4
128,92,2
128,1743,1
128,5026,3
128,8517,3
128,5257,4
311,5525,3
311,2775,1
311,89,3
311,425,3
311,3154,4
311,3701,2
311,3114,4
311,8154,1
128,1016,3
311,6511,4
311,5447,4
311,906,4
128,2599,1
128,536,2
128,3614,3
128,1893,4
128,3197,1
128,7603,1
128,7810,3
128,7940,1
311,6162,3
311,3457,3
311,4080,2
426,2378,1
426,7903,1
426,8519,1
426,5234,4
564,5418,1
564,6225,4
564,7757,4
426,7052,3
564,2681,3
426,7087,4
564,6105,2
564,6547,2
564,3467,4
426,4092,1
564,7627,1
426,6231,1
564,7651,2
426,4244,2
564,4934,1
426,3917,1
564,971,4
426,61,3
426,4476,1
426,109,1
426,480,1
564,5419,2
564,7553,1
426,5276,1
564,465,3
564,6367,2
73,8042,3
564,2625,1
73,5040,1
426,7027,2
564,8069,2
73,6469,2
564,1333,4
73,2872,1
564,6657,2
73,969,3
426,8532,2
564,7445,2
73,7654,1
426,1674,2
73,2865,4
426,3433,1
564,3322,4
73,8309,4
426,3781,2
564,2198,3
426,4157,2
426,2706,1
426,2521,3
426,962,2
564,2148,2
426,6656,3
426,1248,1
564,4451,2
564,1253,3
564,6017,2
564,296,4
426,4938,3
564,7750,2
426,6542,2
564,4578,4
426,3959,3
564,4541,2
426,7209,4
564,1247,1
564,2154,3
564,3429,4
564,7667,4
564,2971,3
564,8510,3
564,7402,2
564,5882,4
564,5151,3
564,6358,3
564,7764,4
564,522,1
564,2069,2
564,498,4
564,567,2
564,1944,3
564,7133,1
564,3232,3
564,7383,4
564,6594,3
564,5083,2
564,2912,1
564,8389,4
564,2719,4
564,2179,4
564,8293,3
564,2945,3
564,1738,2
564,1485,4
564,6555,4
564,8393,1
564,321,3
564,8646,1
564,8037,1
564,1147,3
564,5154,2
564,2088,1
564,506,2
564,3121,1
564,4154,2
564,1688,1
564,5643,1
564,2133,1
564,2637,2
564,256,1
564,8358,3
564,5931,2
564,3500,3
564,1957,3
564,1941,2
564,4303,1
564,8226,1
564,1875,2
564,8714,3
128,4483,1
128,4767,2
128,7789,4
128,4197,1
128,2419,1
128,2390,1
128,1408,2
128,7402,2
73,8242,1
427,3266,3
73,8201,2
427,328,2
427,816,1
427,1852,3
427,890,1
427,4414,1
73,1770,3
73,5033,3
73,1704,4
73,4345,3
73,13,1
128,6418,4
427,3640,4
73,876,1
128,5792,1
427,5408,1
73,3619,4
427,7909,3
73,4214,3
427,289,3
128,7002,3
128,1666,4
128,1287,4
128,1809,1
128,2418,3
128,1279,4
128,7952,1
128,8235,2
128,1372,4
427,8603,3
427,3407,4
427,8619,1
427,1025,3
427,330,3
427,6298,2
427,447,3
427,1116,1
128,4698,2
427,2895,1
427,697,2
128,5723,1
128,1728,4
128,7607,4
128,2353,3
128,2158,4
128,7812,1
564,8011,1
564,4907,2
564,1502,1
564,5517,4
564,4437,1
564,1271,1
564,8639,2
73,2960,1
427,5202,4
564,3355,3
73,7678,1
427,1583,4
564,8088,3
73,6737,2
427,1054,2
564,6962,1
73,6916,3
427,2689,1
564,6766,3
427,4414,2
427,6685,3
427,8471,1
427,8403,2
73,7935,3
73,3465,4
73,7551,1
128,5010,3
427,2347,4
73,786,1
128,660,4
427,5807,2
73,8014,1
128,7339,3
73,8737,3
128,6461,4
128,3940,1
128,2483,1
128,3179,1
128,2119,4
128,6863,3
128,2338,2
128,6160,2
427,7831,1
73,8241,1
427,769,4
564,848,3
73,2771,1
427,6539,1
427,3075,1
564,4452,2
73,1851,1
427,8320,3
564,834,2
427,2511,1
427,6839,2
427,1209,4
427,7689,3
73,8104,4
73,443,4
73,5470,4
73,7060,4
128,7481,1
73,2163,4
128,5255,1
427,2351,4
73,1379,1
73,7882,1
128,3884,4
564,4304,3
427,4409,2
427,5144,2
564,1444,1
564,5455,3
564,8034,1
564,8465,3
73,2021,4
427,3064,3
564,6636,4
73,1347,1
427,4043,1
564,3104,4
73,5274,1
427,3418,2
564,3640,1
73,3073,2
427,8351,1
564,5380,1
73,8278,3
427,4783,1
73,2664,3
427,6039,4
427,7313,3
564,1871,4
427,2127,1
564,6426,4
73,1106,3
73,6468,4
73,3319,3
73,1705,2
427,5243,3
564,4659,4
564,487,3
427,8525,2
427,2206,2
564,6517,1
564,6456,3
564,3040,4
564,6732,1
73,8333,2
427,4791,2
564,1837,3
73,8247,3
427,6458,1
564,3969,3
73,5604,1
564,4828,4
73,7525,4
427,3584,3
564,4995,1
427,8335,2
73,5257,4
427,4755,4
427,1171,4
564,6595,4
427,7033,3
73,3691,2
73,6784,1
73,5377,2
73,4333,4
73,8317,2
427,8752,1
73,2692,3
427,7420,2
427,8724,1
427,843,3
564,8653,2
564,1579,2
564,5632,3
73,6083,3
427,2525,1
564,434,3
73,3329,3
427,6654,3
564,4533,4
73,666,1
564,255,3
73,1045,4
564,2394,3
73,3708,1
427,120,1
564,4354,3
73,8017,4
427,934,4
564,2238,2
73,7635,2
427,5198,1
564,2972,1
73,1651,1
427,5852,4
564,335,2
73,2442,1
73,6043,3
564,8003,4
564,4257,4
564,4270,1
564,4792,3
73,1353,4
564,8045,2
73,7850,1
564,5567,2
73,1049,4
564,7132,2
73,5845,4
564,1256,2
73,4136,2
564,2401,4
73,297,2
564,4389,1
73,7196,2
564,2059,4
73,6758,3
73,5174,1
73,8658,3
311,2676,3
311,1243,4
311,6826,3
311,7267,4
311,1935,1
311,7968,1
311,2386,1
311,5538,3
311,2744,3
311,7477,1
311,3226,2
311,7781,3
311,1733,4
311,2038,2
311,3333,3
311,2383,2
311,2248,2
311,8191,4
311,2894,2
311,2821,2
311,7130,3
311,5982,1
311,3392,1
311,8349,1
128,8522,4
311,7610,2
128,6510,2
311,5585,2
128,8726,2
311,3363,1
128,1200,2
311,422,3
128,4077,4
128,4027,3
128,7408,2
128,7247,4
128,8131,1
128,6076,2
311,6903,2
311,4640,2
311,249,1
311,8044,2
311,6860,4
311,2320,4
128,3596,3
311,2161,2
128,4084,1
311,4445,1
311,8724,3
128,6032,1
311,4,2
128,3664,4
128,8663,3
128,7984,4
128,3463,2
128,615,2
311,1693,2
128,1132,4
128,2672,1
311,2189,4
128,6905,3
311,5561,3
128,3993,1
311,5837,3
311,929,1
311,2660,3
128,5884,3
311,5768,3
128,2580,1
311,5372,4
128,1163,1
311,263,2
128,7906,3
311,3003,3
128,278,2
128,1289,2
128,1801,3
128,3956,3
311,7078,1
311,8030,3
311,3184,2
128,2797,2
311,5718,2
311,376,1
311,6272,1
128,7779,3
311,7766,2
128,7437,3
128,6189,2
311,7654,1
128,3472,1
311,8741,1
128,1699,4
128,7707,1
128,1923,2
128,5085,3
311,6055,2
311,6439,4
128,1139,1
311,4685,2
427,5854,1
427,5194,1
427,7246,2
427,390,2
427,3304,1
427,3078,2
427,5518,2
427,1052,1
427,5641,4
427,5182,2
128,3023,3
311,3783,1
128,1571,4
311,4179,3
128,2131,3
311,4640,2
128,6351,2
311,1847,4
128,5509,3
128,8546,2
128,4893,4
311,1679,2
128,7379,2
311,7463,3
128,4606,2
128,3250,1
311,8452,1
311,4529,1
311,5059,1
311,3128,4
427,5715,3
427,6381,3
427,3564,3
427,3043,3
427,6985,2
427,7622,4
427,8746,3
427,260,4
427,7934,2
427,4061,2
128,8073,3
128,7230,2
128,5002,2
128,7669,2
128,3969,3
128,7144,3
128,6374,1
128,8035,2
128,7971,1
128,3064,3
427,8221,3
427,6096,2
427,3038,4
427,2451,3
427,3200,3
427,6541,4
427,6413,4
427,4035,3
427,2308,1
427,2897,3
311,6641,1
311,3138,3
311,5545,4
311,2012,3
311,4514,1
311,6983,3
311,4551,3
311,6197,3
311,5914,3
311,724,4
311,4761,3
311,5089,1
311,1015,3
311,4400,4
311,5137,3
311,3875,4
311,1699,4
311,2327,3
311,1597,1
311,4523,3
311,6475,1
311,3884,4
311,6168,1
311,4118,4
311,4662,3
311,3115,1
311,1203,2
311,825,1
311,5208,3
311,1108,2
311,5542,1
311,996,4
311,6982,4
311,188,3
311,2486,3
311,2771,4
311,5653,2
311,4504,2
311,380,3
311,8158,4
311,5657,1
311,7488,1
311,7461,3
311,418,4
311,6870,2
311,5035,4
311,1863,3
311,5363,2
311,440,2
311,539,4
73,3924,2
427,228,1
73,4412,2
427,7243,2
427,6352,2
73,4624,1
427,952,1
564,469,3
564,7741,2
427,6796,4
73,5954,2
564,1314,2
73,2142,1
427,2313,1
564,8659,2
73,1533,3
564,1375,1
73,630,2
564,1106,1
73,6417,1
427,5205,1
564,6313,2
73,6599,1
427,5047,3
564,8011,2
73,2189,4
427,7787,2
564,8557,4
73,4906,3
427,7034,4
564,8144,4
564,5068,1
73,7535,1
73,1867,4
564,6797,3
564,408,3
564,1347,2
73,598,1
564,5431,3
73,4282,4
564,2003,4
73,922,2
564,4908,3
73,1447,3
564,7784,2
73,3603,3
564,7309,1
73,6454,3
564,6797,1
73,5754,1
564,4053,3
73,6723,1
564,4985,2
73,6021,3
564,6345,1
564,3430,3
564,1636,4
564,1244,4
564,6483,1
564,7183,2
564,4295,4
564,7844,2
564,8584,3
564,4402,1
564,5301,4
73,1541,3
564,8655,3
564,694,3
73,4363,3
564,7383,3
73,7634,4
564,4804,3
73,615,1
564,909,4
73,4985,3
564,1725,3
73,7095,3
564,5893,1
73,1433,3
564,3480,3
564,4497,4
564,7401,3
564,2210,4
564,6914,3
564,3271,2
564,3264,2
564,3980,3
564,2527,1
564,5860,4
564,951,2
564,6676,2
564,2496,3
564,3860,1
564,486,3
564,1376,3
564,758,2
564,7607,2
564,8167,1
564,4935,2
564,5032,1
564,6422,2
564,4704,2
129,6929,2
311,3163,2
129,993,4
311,1665,3
129,6875,2
311,1979,2
129,2086,2
311,8029,3
129,3263,1
129,1562,4
129,6580,3
311,6339,3
129,890,3
564,5889,3
311,8554,4
564,2080,4
129,7524,3
564,2299,3
564,3794,1
311,2751,4
564,5371,3
311,4542,4
564,8482,4
311,1310,1
564,2023,2
311,3606,4
564,8102,2
427,5582,4
564,881,3
427,5107,3
427,2792,3
564,48,4
427,5895,4
564,4021,3
427,801,2
427,7840,3
427,3292,4
427,6324,4
129,5686,1
427,8570,1
427,6473,3
129,3145,4
129,6984,4
129,2328,1
129,6095,3
129,1954,2
129,289,4
129,6174,3
129,1126,3
129,2058,1
129,2454,1
427,1532,3
427,2459,3
427,7093,3
564,1437,1
427,3163,2
564,144,3
427,5285,4
427,8577,3
427,8010,2
427,3439,4
427,5540,4
427,1659,2
128,6239,1
128,1479,4
128,2038,3
128,2997,3
128,3818,4
128,7481,3
128,3612,2
564,5933,3
564,7918,3
427,5403,1
564,7580,1
564,6902,3
564,1750,4
564,5362,4
73,5696,4
427,5576,2
564,1188,2
73,4991,2
427,1087,2
564,1870,4
427,7833,4
564,3539,1
73,7465,3
427,5671,1
564,1093,2
427,4196,1
427,8325,2
427,7752,3
564,8413,3
427,1741,2
73,6381,2
73,3813,3
73,4975,2
73,1038,3
128,3950,3
73,1759,4
128,1946,2
427,7166,3
73,8101,1
73,501,2
128,5297,1
128,7116,1
128,1601,1
129,7767,2
129,1278,3
128,7918,4
128,774,3
128,1983,2
128,8743,2
564,738,1
564,8351,1
427,2280,3
427,4001,2
564,7806,3
564,2521,2
564,116,1
564,96,2
564,5969,2
427,455,2
564,2531,1
427,7636,2
564,5177,2
427,5604,4
564,7918,4
427,8510,2
564,6219,2
427,1327,2
427,6978,4
427,1954,1
427,5131,2
129,2443,3
129,1521,4
128,3237,2
128,3618,3
128,2759,2
128,6322,3
128,48,2
427,5808,2
427,3503,2
427,7667,2
564,1777,1
564,3654,3
564,1135,3
564,7870,4
73,2944,3
427,8618,4
564,6597,4
73,1302,1
427,1584,4
564,7569,3
73,6658,4
564,3188,4
73,6172,3
427,8012,4
564,6787,4
427,2530,2
564,7986,2
73,1771,3
427,8640,2
427,581,4
564,5739,1
427,7543,2
564,6646,1
128,6141,4
73,6492,1
73,2643,2
128,3523,4
73,3223,1
128,5468,3
73,6686,2
128,5104,2
73,7234,3
128,585,1
128,8012,4
128,2330,1
128,2869,3
128,6198,2
128,2058,1
128,8303,1
564,6005,3
564,1248,3
564,252,3
564,1008,4
564,4394,3
73,150,3
564,5668,2
73,5039,2
564,2723,3
73,2045,1
564,8046,4
73,1931,1
564,4151,1
564,4074,2
564,3524,1
73,1857,4
73,1202,4
73,1979,3
128,1798,1
73,541,3
128,1996,2
73,2121,3
128,5502,3
73,6862,1
128,3258,1
564,3223,1
564,7916,4
73,8230,4
564,1926,1
73,8095,4
564,1265,2
73,3464,2
564,1441,4
73,1955,4
564,7106,1
73,98,1
564,6315,1
73,7119,4
564,7757,3
564,8045,4
73,1160,4
564,6983,4
564,2129,2
73,1482,4
73,7384,2
73,760,2
564,5904,4
564,623,4
564,7823,2
73,6484,2
564,7556,4
73,6978,2
564,4051,1
73,871,3
564,6880,3
73,7359,2
564,320,4
73,4629,2
564,6782,4
73,3745,3
564,2192,3
564,8006,1
564,4060,3
73,2556,3
73,6742,1
73,632,2
73,737,1
312,4786,1
312,4372,1
312,1056,4
312,307,3
312,4960,2
312,5241,4
312,5112,1
312,7894,3
312,6825,4
312,1005,4
312,1378,3
312,7871,3
312,3426,1
312,7265,4
312,8025,3
312,7570,2
312,585,4
312,7048,3
312,1904,3
312,2423,4
312,7884,4
312,5646,4
312,6535,1
312,305,1
312,6512,3
312,8055,3
312,3094,4
312,3887,2
312,8726,4
312,6808,1
312,2085,2
312,2786,2
312,5198,4
312,1088,4
312,4450,1
312,8327,2
312,5214,3
312,6550,2
427,2706,3
427,2039,3
427,3307,1
427,7936,3
312,8584,3
427,3124,2
312,6782,2
427,3482,2
427,4056,2
427,152,3
427,3106,1
427,2470,1
311,5819,1
130,8160,3
311,7704,2
312,6829,1
311,2165,1
130,7508,1
311,7233,4
130,547,4
311,8704,3
130,1878,2
311,7558,3
130,704,1
311,2339,1
130,4334,2
130,556,2
130,3515,1
130,3001,1
312,8206,3
130,1425,3
427,4170,1
427,4013,1
427,7303,4
427,3173,1
427,5414,3
311,5579,3
427,1817,1
427,1081,3
427,7494,2
427,1522,2
427,5564,2
311,7077,1
311,8331,3
311,4851,2
311,6691,4
130,5004,4
311,6692,3
130,3653,2
311,1893,4
130,1942,4
311,7430,2
130,7636,3
311,5737,1
130,6687,2
130,4665,2
130,375,1
130,6017,4
311,5460,4
311,506,3
130,6090,4
130,1261,2
427,5460,3
427,131,3
427,3834,2
427,6682,4
427,8667,4
427,1980,2
427,5089,1
427,2968,2
427,2091,2
427,2550,1
130,5075,1
311,8094,1
130,6537,3
311,5288,2
311,7847,3
130,7676,2
311,507,1
130,6868,2
311,5162,1
130,1461,3
130,1391,1
311,1773,4
130,3655,2
311,1610,3
129,6371,2
130,3886,3
129,4623,4
311,6858,2
311,7081,3
311,1180,1
427,1297,2
427,2869,1
427,6753,2
427,2717,3
427,440,2
427,1671,2
427,690,1
427,3936,2
427,2032,1
427,3701,1
130,4793,2
311,3648,1
130,7126,4
311,4232,1
311,6707,2
311,4121,2
130,7472,2
130,7491,1
130,7350,3
311,7445,3
130,6876,3
311,1915,3
130,7802,2
130,3798,4
130,7003,1
130,7568,1
311,2626,1
311,7476,1
311,930,2
311,5491,3
427,4210,1
427,7239,1
427,3160,2
427,8620,1
427,3468,4
427,5404,4
427,6487,4
427,2497,3
427,625,1
427,4506,4
311,49,4
311,6499,4
311,3043,3
311,5365,2
311,7144,2
311,3372,1
311,4773,3
311,7595,2
311,1482,2
311,3741,1
311,4048,4
311,5098,4
311,696,4
311,6372,1
311,5466,2
311,502,1
311,2497,4
311,2956,4
311,7669,4
311,2797,4
311,1072,2
311,4477,1
311,2805,1
311,3395,4
311,4778,2
311,1639,4
311,781,4
311,5304,4
311,4120,3
311,3567,3
73,4525,2
73,5312,1
564,5350,4
73,7767,1
564,1902,2
73,2006,2
564,7653,2
73,152,1
564,474,2
73,342,4
564,2592,2
73,428,4
564,6543,2
73,712,3
564,4508,1
73,643,3
564,906,1
73,4825,1
564,4440,4
564,809,3
564,7126,3
73,8031,4
73,2137,3
564,1988,1
564,5099,1
73,6939,3
564,3601,3
73,2634,3
564,5992,1
73,6113,4
564,5655,2
73,6721,4
564,8635,4
73,2093,2
564,185,3
73,7656,1
564,7966,2
73,4521,1
564,2701,4
73,727,4
564,7031,1
564,104,1
73,1834,3
73,1908,2
73,7488,4
73,4052,2
73,2079,4
73,5400,2
73,8383,2
564,3649,1
564,314,2
73,1944,4
73,4447,4
73,8554,4
564,3499,2
73,2020,2
564,3998,2
73,230,3
564,7541,1
73,7960,4
564,3760,2
564,26,3
564,1777,4
564,3896,3
564,4414,3
73,2968,3
73,5595,3
73,8309,2
73,2980,3
564,4070,4
73,5924,4
564,5583,2
73,7368,2
73,2685,4
564,4903,2
73,6791,4
564,1128,1
73,6139,1
564,7179,4
73,7985,3
564,2925,2
73,8455,2
564,2457,1
564,3025,3
564,1754,4
564,3424,1
73,8450,3
73,8714,3
73,1598,1
73,786,4
73,4791,1
73,1411,2
130,7425,1
312,2685,1
130,1211,3
312,3820,3
130,7384,4
312,3855,2
130,249,1
312,3836,4
130,841,1
130,1900,1
130,5693,2
312,3228,2
130,2936,4
312,1941,3
130,7972,2
130,1428,3
312,6472,1
312,8545,3
312,3569,1
312,3234,2
130,7911,3
312,806,4
130,8247,2
312,1853,3
312,3515,1
130,6978,3
312,277,3
130,7090,1
130,8415,4
130,2359,2
312,4095,3
130,1406,4
130,6830,2
312,7914,2
130,6770,4
130,7195,4
312,919,4
312,3158,4
312,7837,4
312,6295,2
130,7189,3
312,4505,4
130,8318,4
312,1775,3
130,4722,3
312,5428,4
130,8177,3
312,5903,3
130,4562,1
130,532,3
130,1956,4
130,1413,2
312,6706,4
312,7146,4
312,6518,3
312,5088,1
312,3599,2
312,6708,3
130,123,3
130,1808,4
130,2966,2
130,6140,3
130,613,3
130,4850,3
130,6625,2
130,441,4
130,192,1
130,1942,1
130,380,4
130,5621,4
130,1078,1
130,1102,1
130,5702,3
130,7423,3
130,6373,3
130,940,2
130,2241,4
130,1641,2
130,662,1
130,2176,3
130,952,4
130,285,2
130,2262,4
130,2069,2
130,2946,3
130,4267,3
130,3927,1
130,7464,4
130,4436,2
130,4809,1
130,6764,4
130,6564,4
130,4994,2
130,7882,2
130,7287,1
130,2388,4
130,7287,3
130,2557,3
130,7627,3
130,8655,1
130,6128,1
130,20,2
130,8257,3
130,4429,3
130,5597,3
130,6636,1
130,4173,4
130,5707,1
130,6426,4
130,7822,4
312,429,2
312,5187,3
312,1309,1
312,4116,2
312,4508,4
312,484,1
312,5559,3
312,1896,2
312,1777,1
312,325,3
312,7758,4
312,8209,2
312,7730,1
312,2514,2
312,3236,3
312,1336,1
312,4473,4
312,413,1
312,2468,3
312,2690,3
312,7177,3
312,4744,4
312,2284,4
312,6620,4
312,134,2
312,4000,4
312,6619,1
312,1654,2
312,1818,4
312,4894,2
312,4968,1
312,2863,4
312,6738,2
312,4422,3
312,8665,2
312,3404,4
312,8182,2
312,5236,1
312,4883,4
312,2908,2
312,813,2
312,2738,1
312,521,4
312,2763,4
312,8651,3
312,4163,1
312,4771,3
312,4346,4
312,2286,3
312,7026,1
130,597,3
312,3377,4
130,4415,3
312,7698,2
312,1090,4
312,1922,2
130,5145,2
312,3095,1
130,3979,4
312,4396,2
130,5239,1
312,4438,4
130,7529,1
312,6,2
130,1171,2
130,8554,1
130,3463,3
130,1171,3
312,8675,4
312,8028,3
312,8109,1
130,1698,1
312,7845,2
312,4595,3
312,8201,4
130,7156,1
312,8198,4
130,595,1
130,2863,4
312,4515,3
130,359,2
312,8101,3
130,8231,3
130,1730,1
130,1097,3
130,2045,4
312,3023,4
312,7108,2
130,6161,1
312,1041,4
312,7561,3
312,7209,3
312,3455,1
312,2931,4
312,3321,4
312,6053,4
312,7207,1
312,1537,4
312,5301,4
312,6040,4
564,5210,4
564,855,2
564,6401,1
564,1923,2
564,8037,4
564,2576,4
564,2440,4
564,7745,3
564,8663,1
564,3603,2
564,5875,1
564,1417,1
564,2698,2
564,8095,2
564,6987,2
564,1281,3
564,7157,3
564,1134,2
564,5101,1
564,2240,1
564,6387,1
130,2695,4
312,1605,3
130,6683,1
312,2709,1
312,5226,4
130,4671,1
312,2378,4
130,8570,1
312,7411,4
130,262,4
130,3454,4
312,8618,4
130,7441,2
312,3261,4
130,6708,2
130,4861,2
130,4981,4
312,5146,2
312,8449,3
312,6725,2
130,2097,3
312,6713,1
130,6889,4
312,2100,3
312,3912,3
312,164,2
130,8556,3
130,6971,1
130,3491,4
312,984,3
130,6004,2
312,3322,3
130,6070,4
130,4363,4
130,3676,3
130,88,1
312,1643,2
312,8314,2
312,7863,1
312,3709,3
130,2273,4
312,7457,4
130,35,4
312,8598,1
130,6014,2
312,8073,4
130,517,1
312,3648,4
130,897,3
130,6624,2
130,226,4
312,7590,4
130,5049,1
312,6196,3
130,8269,3
312,6900,1
312,1162,2
312,1525,2
312,5579,4
130,3797,3
130,7254,4
312,2700,3
130,3718,3
312,5145,2
130,7497,2
312,4657,2
130,3342,1
312,3085,2
130,8544,2
130,6600,2
130,6519,2
130,8287,1
312,375,1
312,1276,2
130,4719,1
130,4328,2
312,2732,4
312,1346,4
312,8264,3
312,5257,3
130,4778,3
312,4445,2
130,2498,2
130,631,1
312,2994,3
130,5754,3
312,6208,4
130,2163,1
130,6638,2
130,8656,2
312,4503,2
312,680,1
312,2082,1
312,7315,1
312,7887,1
312,3295,1
312,7414,4
130,4066,2
130,6747,3
130,6087,2
130,2354,3
130,8130,2
130,4646,3
130,2829,1
130,2869,3
130,2947,2
130,8446,4
130,4079,4
130,2627,2
130,4404,4
130,7698,1
130,1702,1
130,1696,3
130,2719,2
130,5158,4
130,3935,3
130,3156,3
130,880,3
130,5434,1
130,8573,2
130,7066,2
130,122,3
130,5715,4
130,5579,2
130,5160,3
130,3844,1
130,7553,3
130,1418,2
130,5146,3
130,3896,2
312,6872,3
312,4732,4
312,3356,1
312,3130,3
312,7048,1
312,769,1
312,6574,1
312,7295,4
312,7833,2
312,3657,4
312,2157,2
312,6154,3
312,2303,3
312,4096,2
312,1332,1
312,2534,3
312,4274,2
312,6842,1
312,7723,4
312,4187,4
312,5475,2
312,7138,1
312,890,2
312,962,4
312,3157,4
312,7007,3
312,7839,3
312,2834,3
312,2067,1
312,8274,2
312,3648,1
312,4760,2
312,545,2
312,3655,4
312,6884,4
312,6880,3
312,4420,3
312,7587,2
312,1404,3
312,6410,4
312,6718,1
312,1360,2
312,4689,1
312,6417,1
312,6170,1
312,4590,1
312,6480,3
312,4574,4
312,6785,1
312,4071,4
130,3013,1
130,1814,4
130,4572,1
130,1183,4
130,3717,1
130,4899,2
130,6763,2
130,8499,1
130,6817,1
130,502,4
130,4699,3
130,1157,3
130,2355,4
130,157,1
130,2252,3
130,3307,4
130,5910,4
130,3371,3
130,3051,4
130,567,3
313,6834,3
313,2810,4
313,7240,3
313,3865,1
313,616,2
313,271,4
313,4373,4
313,7261,3
313,551,4
313,4945,1
213,1182,3
213,5647,2
213,383,3
213,1841,1
213,5267,4
213,2444,3
213,4136,4
213,2772,2
213,1989,4
213,3323,4
313,6322,1
313,2977,4
313,4303,1
313,7371,4
313,908,2
313,1158,1
313,2380,3
313,8690,3
313,5506,3
313,951,3
213,309,4
213,4372,1
213,7106,2
213,5230,3
213,7675,1
213,8548,3
213,4284,3
213,8470,1
213,537,2
213,5116,2
130,6566,1
313,4921,1
130,4545,3
313,671,2
130,7654,1
313,3710,3
130,7722,3
313,4350,3
130,461,4
130,1191,2
130,5133,1
313,4063,2
130,4968,4
313,2799,3
130,5335,4
130,5076,4
313,5212,4
313,3373,4
313,7034,4
313,7058,1
213,5723,1
213,5283,2
213,6900,4
213,1861,4
213,5988,3
213,5718,2
213,5323,2
213,6349,4
213,1806,2
213,7712,1
130,7880,3
313,1139,4
130,3148,3
312,6368,3
313,8254,4
130,8411,4
